,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
3300,28,60,1849.079,1,75,80,0.45934258653454874,0.5406574134654513,1849.079
3301,28,61,1562.185,0,50,45,0.7033598966874123,0.2966401033125877,1564.185
3302,28,62,1564.402,1,89,110,0.47561226300783577,0.5243877369921642,1566.402
3303,28,63,2548.512,1,80,94,0.48857914814591336,0.5114208518540867,2548.512
3304,28,64,2215.732,0,110,98,0.5112589704736259,0.4887410295263741,2215.732
3305,28,65,1978.714,0,94,80,0.709778610799242,0.2902213892007581,1978.714
3306,28,66,1413.678,0,110,94,0.6538760932924013,0.3461239067075988,1415.6779999999999
3307,28,67,1406.06,0,80,66,0.6792187699601152,0.32078123003988473,1409.06
3308,28,68,1984.556,0,50,54,0.5409140240697972,0.45908597593020284,1986.556
3309,28,69,1729.361,0,98,110,0.7054340487050361,0.2945659512949639,1731.361
3310,28,70,1893.587,1,50,52,0.4795940715778165,0.5204059284221835,1893.587
3311,28,71,1659.555,0,110,89,0.7042478306999168,0.2957521693000832,1663.5550000000003
3312,28,72,1861.601,1,87,110,0.46526561681731515,0.5347343831826848,1865.601
3313,28,73,2189.725,0,110,105,0.7204558643766438,0.2795441356233563,2189.725
3314,28,74,1472.016,1,80,96,0.37112993946458317,0.6288700605354167,1472.016
3315,28,75,2468.265,0,80,86,0.6055063520782753,0.3944936479217247,2468.265
3316,28,76,1835.74,1,50,55,0.5142965516471992,0.48570344835280077,1835.74
3317,28,77,2070.189,1,80,74,0.4543542010965295,0.5456457989034705,2070.189
3318,28,78,1764.396,1,45,50,0.4710956638261343,0.5289043361738657,1764.396
3319,28,79,2566.94,1,69,80,0.6020767524144928,0.3979232475855073,2566.94
3320,28,80,2159.33,0,50,53,0.5643588166468577,0.4356411833531422,2162.33
3321,28,81,2488.713,0,50,40,0.5334669229252827,0.4665330770747172,2490.7129999999997
3322,28,82,1611.4720000000002,1,80,88,0.4688839447200075,0.5311160552799925,1614.4720000000002
3323,28,83,1414.435,0,115,110,0.6627711323623305,0.33722886763766946,1417.435
3324,28,84,2200.57,1,103,110,0.46787712666264286,0.5321228733373572,2203.57
3325,28,85,2157.932,1,90,80,0.5247735699226074,0.47522643007739257,2160.9320000000002
3326,28,86,1588.725,1,80,72,0.4875213997392766,0.5124786002607234,1591.725
3327,28,87,1140.825,0,93,80,0.6398050401066597,0.3601949598933403,1143.825
3328,28,88,1770.784,1,80,90,0.5196395267721132,0.48036047322788683,1770.7839999999999
3329,28,89,1158.955,0,88,80,0.6158335163722969,0.38416648362770306,1160.955
3330,28,90,1323.297,0,80,70,0.6755444251364034,0.3244555748635966,1325.297
3331,28,91,1678.715,1,80,93,0.447049086980049,0.5529509130199509,1678.715
3332,28,92,2269.262,0,82,80,0.6034003301273309,0.39659966987266915,2269.262
3333,28,93,2093.765,0,50,41,0.5144901789184768,0.48550982108152324,2096.765
3334,28,94,2250.652,1,96,110,0.4849905841718242,0.5150094158281758,2253.652
3335,28,95,2292.908,1,80,85,0.4381144316798641,0.5618855683201359,2292.908
3336,28,96,2159.21,1,60,50,0.3658294060243917,0.6341705939756083,2162.21
3337,28,97,1787.445,1,41,50,0.41353604050417875,0.5864639594958213,1789.4449999999997
3338,28,98,1305.127,0,110,96,0.6162452116652282,0.3837547883347718,1308.127
3339,28,99,1742.888,1,72,80,0.492586007808061,0.507413992191939,1745.888
3340,28,100,1798.86,1,49,50,0.5233165184355856,0.4766834815644144,1798.86
3341,28,101,1404.8670000000006,1,43,50,0.45775471313208704,0.542245286867913,1406.8670000000002
3342,28,102,3310.125,1,51,50,0.5043576683644595,0.49564233163554045,3313.125
3343,28,103,2951.5290000000005,0,112,110,0.5809822817782463,0.4190177182217537,2954.5290000000005
3344,28,104,2557.18,1,40,50,0.32653954018858056,0.6734604598114196,2560.1799999999994
3345,28,105,1978.016,1,50,51,0.49523390278177537,0.5047660972182247,1980.016
3346,28,106,2645.023,1,85,80,0.6042494052185873,0.3957505947814127,2645.0229999999997
3347,28,107,1501.464,1,50,49,0.45094481087483296,0.549055189125167,1501.464
3348,28,108,1488.466,0,50,43,0.6915786213027988,0.30842137869720126,1491.4660000000001
3349,28,109,1986.598,1,80,82,0.40309650492209986,0.5969034950779002,1989.598
3350,28,110,1781.49,1,50,60,0.5284423000409081,0.47155769995909197,1784.49
3351,28,111,2184.128,0,53,50,0.5842901038447813,0.4157098961552187,2184.1279999999997
3352,28,112,1408.63,0,122,110,0.6107828713326017,0.3892171286673984,1408.63
3353,28,113,1646.805,1,67,80,0.4661156924606241,0.5338843075393759,1649.805
3354,28,114,2586.648,0,80,67,0.6438295202746761,0.35617047972532384,2588.6479999999997
3355,28,115,2204.263,1,70,80,0.3334446325607778,0.6665553674392223,2207.263
3356,28,116,2057.507,0,110,122,0.612716676041382,0.3872833239586179,2060.507
3357,28,117,1726.428,1,110,115,0.4221048809201655,0.5778951190798345,1729.4279999999999
3358,28,118,1897.421,1,110,112,0.4332899341430889,0.5667100658569111,1899.4209999999998
3359,28,119,2529.854,0,110,103,0.538860115900877,0.461139884099123,2532.854
3360,29,0,2625.011,1,110,131,0.5025856336743668,0.49741436632563313,2625.011
3361,29,1,2022.252,1,47,50,0.26018242504887706,0.739817574951123,2022.2520000000004
3362,29,2,1587.345,0,50,44,0.628469792207541,0.3715302077924591,1587.345
3363,29,3,2544.321,1,57,50,0.4667666538385763,0.5332333461614237,2544.321
3364,29,4,1134.701,1,42,50,0.4181796228726584,0.5818203771273416,1134.701
3365,29,5,2711.432,1,108,110,0.5439954217877652,0.4560045782122348,2711.4320000000002
3366,29,6,2270.95,1,78,80,0.5011961439162462,0.4988038560837537,2270.95
3367,29,7,1572.9920000000006,0,110,92,0.575964508091205,0.424035491908795,1572.9920000000002
3368,29,8,1417.839,1,50,48,0.34280493957179425,0.6571950604282056,1417.839
3369,29,9,1800.773,0,110,101,0.6237345799451744,0.3762654200548256,1800.7729999999997
3370,29,10,2680.177,1,46,50,0.522622259735113,0.477377740264887,2680.177
3371,29,11,1480.3010000000006,1,80,83,0.32098933610793373,0.6790106638920662,1480.3010000000004
3372,29,12,2127.983,1,50,56,0.5306996559584736,0.46930034404152643,2127.9829999999997
3373,29,13,1363.34,1,50,47,0.3770028275212065,0.6229971724787935,1363.3399999999997
3374,29,14,2241.911,1,110,124,0.4973656521212162,0.5026343478787838,2241.911
3375,29,15,1507.8429999999994,0,91,80,0.6342108643727914,0.36578913562720866,1507.8429999999998
3376,29,16,1436.8870000000006,1,64,80,0.3646285740831475,0.6353714259168526,1436.8870000000002
3377,29,17,2441.337,1,83,80,0.4375176694068857,0.5624823305931143,2441.337
3378,29,18,2046.589,1,101,110,0.6052889310988421,0.3947110689011579,2046.589
3379,29,19,3059.759,1,56,50,0.4053529602050484,0.5946470397949516,3059.759
3380,29,20,2743.615,0,50,42,0.5236663903370137,0.4763336096629864,2743.615
3381,29,21,2354.465,1,110,117,0.5253435069405784,0.4746564930594216,2354.465
3382,29,22,1772.96,0,77,80,0.629984756847126,0.37001524315287404,1772.96
3383,29,23,1193.783,1,80,91,0.3247406945553975,0.6752593054446026,1193.7830000000001
3384,29,24,1566.408,1,44,50,0.41824671987167533,0.5817532801283246,1566.408
3385,29,25,2047.311,0,50,57,0.6956559273202944,0.30434407267970565,2050.311
3386,29,26,3993.035,0,50,46,0.8432563791008505,0.15674362089914945,4176.035
3387,29,27,3554.465,0,110,108,0.6363598613659047,0.3636401386340953,3371.465
3388,29,28,1699.0120000000006,0,133,110,0.6743242227622317,0.3256757772377683,1699.0120000000002
3389,29,29,1700.664,0,131,110,0.6109522207267833,0.3890477792732167,1700.664
3390,29,30,1732.599,0,126,110,0.6495383197420302,0.35046168025796975,1732.599
3391,29,31,1333.759,1,110,133,0.44712907264929813,0.5528709273507018,1333.759
3392,29,32,3034.337,0,110,126,0.5490381485541207,0.45096185144587925,3034.337
3393,29,33,1806.022,1,48,50,0.5048476294612572,0.49515237053874284,1806.0220000000002
3394,29,34,2526.978,1,80,77,0.5211136309167932,0.47888636908320675,2526.978
3395,29,35,1565.227,0,117,110,0.6034267849473139,0.39657321505268606,1565.227
3396,29,36,1795.685,0,80,64,0.724414008558608,0.27558599144139195,1795.685
3397,29,37,2020.008,1,80,78,0.49645188874614493,0.503548111253855,2020.0079999999998
3398,29,38,1867.222,0,124,110,0.7442060886122702,0.2557939113877297,1867.2220000000002
3399,29,39,1173.69,1,92,110,0.4319186041258166,0.5680813958741834,1173.69
3400,29,40,2785.523,0,128,110,0.5903604326750428,0.40963956732495727,2785.5229999999997
3401,29,41,1348.098,1,50,58,0.3589021933097293,0.6410978066902708,1348.098
3402,29,42,2232.807,1,54,50,0.4448058825818147,0.5551941174181854,2232.8070000000002
3403,29,43,2035.471,0,80,69,0.6718493714754802,0.32815062852451976,2035.471
3404,29,44,1881.036,1,105,110,0.4571334532546759,0.5428665467453241,1881.036
3405,29,45,2333.588,0,55,50,0.5848794609596354,0.4151205390403646,2333.5879999999997
3406,29,46,2091.484,0,96,80,0.5695172098849741,0.4304827901150259,2091.484
3407,29,47,1631.6070000000002,1,80,75,0.4521184550352192,0.5478815449647808,1631.6070000000002
3408,29,48,1683.828,1,110,128,0.44114913458844845,0.5588508654115516,1683.828
3409,29,49,1756.1729999999998,0,59,50,0.6904309298197243,0.3095690701802757,1756.1729999999998
3410,29,50,3339.763,1,110,119,0.43474806788113446,0.5652519321188656,3339.763
3411,29,51,1747.04,1,52,50,0.515748031496063,0.484251968503937,1871.04
3412,29,52,2280.312,0,58,50,0.6020983976344796,0.3979016023655204,2156.312
3413,29,53,2269.762,0,119,110,0.5943385540057374,0.4056614459942626,2269.762
3414,29,54,2733.7870000000007,1,74,80,0.48592254884951885,0.5140774511504811,2733.7870000000003
3415,29,55,3175.2140000000004,0,86,80,0.530154132200706,0.4698458677992941,3175.2140000000004
3416,29,56,1692.274,1,66,80,0.4942337402484572,0.5057662597515428,1692.274
3417,29,57,1154.062,1,50,59,0.3750988764525364,0.6249011235474635,1154.062
3418,29,58,1598.132,1,94,110,0.4912766247495389,0.5087233752504611,1598.132
3419,29,59,2456.125,0,110,87,0.5716346924597873,0.4283653075402127,2456.125
3420,29,60,1422.63,1,75,80,0.2696893668837802,0.7303106331162198,1422.63
3421,29,61,2016.306,1,50,45,0.49382559055076386,0.5061744094492361,2016.306
3422,29,62,1763.932,1,89,110,0.4381721819743842,0.5618278180256159,1763.932
3423,29,63,1796.8770000000006,1,80,94,0.4716086222983499,0.5283913777016501,1796.8770000000002
3424,29,64,1514.104,0,110,98,0.6766271466294713,0.3233728533705287,1514.104
3425,29,65,1614.409,0,94,80,0.6925785845993118,0.30742141540068824,1614.4089999999999
3426,29,66,1630.308,0,110,94,0.6875226311399121,0.3124773688600879,1630.308
3427,29,67,1689.162,0,80,66,0.6450485613751221,0.354951438624878,1689.1619999999998
3428,29,68,1618.537,0,50,54,0.6113618561678276,0.3886381438321725,1618.5369999999998
3429,29,69,2423.751,1,98,110,0.45064580851852876,0.5493541914814712,2423.751
3430,29,70,2028.835,1,50,52,0.505668685234635,0.4943313147653649,2028.835
3431,29,71,1647.331,0,110,89,0.6250760415626487,0.3749239584373512,1647.3310000000001
3432,29,72,1088.229,1,87,110,0.38262590397941226,0.6173740960205878,1088.229
3433,29,73,2262.337,0,110,105,0.572690509182519,0.42730949081748104,2265.337
3434,29,74,1112.231,1,80,96,0.3133747324942303,0.6866252675057697,1112.2310000000002
3435,29,75,2452.989,0,80,86,0.5854681368160278,0.4145318631839722,2452.989
3436,29,76,1582.194,1,50,55,0.48352663878287633,0.5164733612171236,1584.194
3437,29,77,1688.523,1,80,74,0.4507331653366052,0.5492668346633949,1688.523
3438,29,78,1281.465,0,45,50,0.6590019969403603,0.3409980030596396,1284.465
3439,29,79,1762.87,1,69,80,0.47716388610607635,0.5228361138939237,1762.87
3440,29,80,2146.514,1,50,53,0.5218805094356664,0.4781194905643335,2146.514
3441,29,81,1427.287,0,50,40,0.6531057262549733,0.3468942737450266,1427.287
3442,29,82,2003.501,1,80,88,0.5008978696957301,0.49910213030426986,2003.5010000000002
3443,29,83,1823.675,1,115,110,0.48269184896235284,0.5173081510376472,1823.675
3444,29,84,1672.41,1,103,110,0.48789641583786825,0.5121035841621318,1672.41
3445,29,85,1573.302,0,90,80,0.6683695957887137,0.3316304042112863,1573.3020000000001
3446,29,86,2313.555,0,80,72,0.5854244427207295,0.4145755572792706,2313.555
3447,29,87,1861.73,0,93,80,0.6664197862054084,0.3335802137945916,1861.73
3448,29,88,1401.1729999999998,1,80,90,0.26163723916532905,0.7383627608346709,1401.1729999999998
3449,29,89,1163.805,0,88,80,0.640564157995494,0.35943584200450596,1163.805
3450,29,90,1564.929,0,80,70,0.655732095455594,0.3442679045444061,1564.9289999999999
3451,29,91,1641.945,1,80,93,0.4943401394172799,0.5056598605827202,1641.945
3452,29,92,1844.862,1,82,80,0.46098361248452085,0.5390163875154791,1844.862
3453,29,93,2734.389,0,50,41,0.5367100075599462,0.4632899924400537,2734.389
3454,29,94,1743.563,1,96,110,0.48309092093989886,0.5169090790601011,1743.5629999999999
3455,29,95,1723.655,1,80,85,0.4709188370742724,0.5290811629257276,1723.655
3456,29,96,2192.043,0,60,50,0.5742330825668016,0.42576691743319833,2192.0429999999997
3457,29,97,1701.65,1,41,50,0.43905988042893745,0.5609401195710626,1701.65
3458,29,98,1354.553,0,110,96,0.68229477668174,0.31770522331826,1354.5529999999999
3459,29,99,1624.1070000000002,1,72,80,0.44845253574321575,0.5515474642567842,1624.1070000000002
3460,29,100,1996.508,1,49,50,0.42045585552594283,0.5795441444740571,1996.5079999999998
3461,29,101,1863.742,1,43,50,0.36163662591693563,0.6383633740830644,1863.7420000000002
3462,29,102,2024.489,0,51,50,0.730203696209362,0.26979630379063807,2024.489
3463,29,103,2003.266,1,112,110,0.512802357603475,0.48719764239652497,2003.266
3464,29,104,1060.139,1,40,50,0.34878596062523587,0.6512140393747642,1060.139
3465,29,105,1146.89,1,50,51,0.3975543309462325,0.6024456690537675,1146.89
3466,29,106,1286.04,0,85,80,0.6277621738689046,0.3722378261310954,1286.04
3467,29,107,1779.419,1,50,49,0.4897838274838857,0.5102161725161143,1782.4189999999999
3468,29,108,1254.557,0,50,43,0.6243704026160373,0.3756295973839627,1256.557
3469,29,109,1897.761,1,80,82,0.456719068474428,0.543280931525572,1897.761
3470,29,110,1935.818,1,50,60,0.44943370241036634,0.5505662975896336,1935.818
3471,29,111,2163.385,0,53,50,0.5416715131027008,0.4583284868972992,2163.385
3472,29,112,1407.781,0,122,110,0.6574273839144283,0.34257261608557166,1407.781
3473,29,113,2491.682,1,67,80,0.43085510896394913,0.5691448910360508,2491.6820000000002
3474,29,114,1636.52,0,80,67,0.6335092853431065,0.3664907146568936,1636.52
3475,29,115,1823.604,1,70,80,0.5053859704854593,0.4946140295145407,1823.604
3476,29,116,2083.126,1,110,122,0.47133978077076827,0.5286602192292317,2083.126
3477,29,117,2784.636,0,110,115,0.6343908301594328,0.36560916984056724,2784.636
3478,29,118,1742.896,0,110,112,0.7072078749962938,0.2927921250037062,1742.8960000000002
3479,29,119,1344.178,0,110,103,0.6525867328026277,0.3474132671973723,1344.1779999999999
3480,30,0,4680.924,1,110,131,0.39045117622813547,0.6095488237718646,4680.924
3481,30,1,4996.805,1,47,50,0.6442511317001223,0.3557488682998777,4996.805
3482,30,2,2664.6420000000007,0,50,44,0.7027953121821404,0.29720468781785964,2664.6420000000003
3483,30,3,6709.106,0,57,50,0.6926437036679592,0.3073562963320407,6709.106
3484,30,4,5125.906,1,42,50,0.7774315756637109,0.22256842433628912,5125.906
3485,30,5,5155.294,1,108,110,0.5138274195303779,0.4861725804696221,5155.294
3486,30,6,7063.925,1,78,80,0.6658934497305327,0.33410655026946734,7063.925
3487,30,7,3646.841,0,110,92,0.5991621611420777,0.4008378388579223,3646.841
3488,30,8,2330.007,1,50,48,0.5897060139350498,0.41029398606495027,2330.007
3489,30,9,2651.306,0,110,101,0.6005619328723081,0.3994380671276919,2651.3059999999996
3490,30,10,3232.755,0,46,50,0.7109164183748752,0.2890835816251248,3232.755
3491,30,11,8080.816,1,80,83,0.4528985507246377,0.5471014492753623,8080.816
3492,30,12,2981.293,1,50,56,0.6051230914119398,0.39487690858806024,2981.2929999999997
3493,30,13,4144.639,1,50,47,0.43376305796729603,0.566236942032704,4144.639
3494,30,14,11431.608,1,110,124,0.4727470603273809,0.5272529396726191,11431.608
3495,30,15,2894.35,0,91,80,0.6394179945028543,0.36058200549714575,2894.35
3496,30,16,1524.3829999999994,1,64,80,0.4801054373489508,0.5198945626510493,1524.3829999999998
3497,30,17,2271.368,0,83,80,0.6600319001767442,0.33996809982325576,2271.368
3498,30,18,2265.397,1,101,110,0.44414339237304945,0.5558566076269505,2265.397
3499,30,19,3294.158,0,56,50,0.5295115492024576,0.47048845079754237,3294.158
3500,30,20,2488.621,0,50,42,0.6858253091914578,0.3141746908085422,2488.621
3501,30,21,3996.445,1,110,117,0.49288811945351163,0.5071118805464884,3996.445
3502,30,22,4653.274,0,77,80,0.6604417365091857,0.3395582634908143,4653.274
3503,30,23,2125.698,1,80,91,0.535852894994124,0.4641471050058759,2125.698
3504,30,24,1427.708,1,44,50,0.4093395438504987,0.5906604561495014,1427.7079999999999
3505,30,25,4625.55,1,50,57,0.598829998573169,0.401170001426831,4625.55
3506,30,26,7677.2,0,50,46,0.610657451018645,0.38934254898135506,7677.2
3507,30,27,4418.189,1,110,108,0.6169731117674011,0.3830268882325989,4418.189
3508,30,28,2149.966,0,133,110,0.6444381968468696,0.35556180315313035,2149.966
3509,30,29,4008.059,0,131,110,0.5875591598126506,0.4124408401873494,4008.059
3510,30,30,8436.837,0,126,110,0.3968371986763201,0.6031628013236798,8436.837
3511,30,31,3645.965,1,110,133,0.5408308250157668,0.4591691749842331,3645.965
3512,30,32,3643.086,1,110,126,0.7651050418049836,0.2348949581950163,3643.086
3513,30,33,2815.281,1,48,50,0.4620800290318501,0.5379199709681499,2815.281
3514,30,34,6715.91,0,80,77,0.7601448391781951,0.2398551608218049,6715.91
3515,30,35,1956.108,0,117,110,0.6174783695971808,0.3825216304028192,1956.108
3516,30,36,2144.529,0,80,64,0.5932616318613105,0.40673836813868947,2144.529
3517,30,37,7202.473000000001,1,80,78,0.48421088952648705,0.515789110473513,7202.473000000001
3518,30,38,5203.542,0,124,110,0.3912658095099951,0.6087341904900049,5203.542
3519,30,39,5757.0769999999975,1,92,110,0.5380526489015719,0.4619473510984281,5757.076999999999
3520,30,40,1599.6429999999998,0,128,110,0.5895144596965001,0.41048554030349993,1599.6429999999998
3521,30,41,2116.739,1,50,58,0.41345347397673804,0.586546526023262,2118.739
3522,30,42,3931.016,1,54,50,0.43281812929100677,0.5671818707089932,3931.0159999999996
3523,30,43,1644.6070000000002,0,80,69,0.6010206514257499,0.39897934857425005,1644.6070000000002
3524,30,44,1523.874,0,105,110,0.5987313144854921,0.40126868551450795,1523.874
3525,30,45,1139.515,1,55,50,0.4169897022816169,0.5830102977183831,1141.515
3526,30,46,2213.43,0,96,80,0.7514410391248498,0.24855896087515014,2213.43
3527,30,47,1556.253,0,80,75,0.659102708696734,0.34089729130326607,1556.2529999999997
3528,30,48,1981.274,1,110,128,0.48430811470593277,0.5156918852940672,1984.274
3529,30,49,1845.04,1,59,50,0.5026947468669509,0.4973052531330491,1848.04
3530,30,50,2286.256,1,110,119,0.5143032869458869,0.48569671305411316,2286.256
3531,30,51,1161.042,1,52,50,0.3701272542487951,0.6298727457512049,1161.042
3532,30,52,2561.6220000000008,0,58,50,0.5420541717928775,0.45794582820712254,2563.6220000000003
3533,30,53,3953.939,0,119,110,0.48929565313697304,0.5107043468630269,3953.9390000000003
3534,30,54,2041.792,1,74,80,0.49633642296977587,0.5036635770302241,2041.7920000000004
3535,30,55,2881.9440000000004,0,86,80,0.5233061825115547,0.4766938174884453,2881.9440000000004
